customer_id,decision,decision_reason,underwriting_income_p10,median_income_p50,optimistic_income_p90,existing_monthly_obligations,current_foir_percent,projected_foir_percent,max_affordable_emi,approved_term_loan_limit,approved_revolving_card_limit,applied_interest_rate_annual
CUST0018675,DECLINED,INSAGFFICIENT_NET_DISPOSABLE_INCOME,3.8267462858951e-07,4.701210519579216e-06,0.008046414676757957,0.0,0.0,0.0,0.0,0.0,0.0,24%
CUST0018680,DECLINED,INSAGFFICIENT_NET_DISPOSABLE_INCOME,3.8267462858951e-07,4.701210519579216e-06,0.008046414676757957,0.0,0.0,0.0,0.0,0.0,0.0,24%
CUST0018697,DECLINED,INSAGFFICIENT_NET_DISPOSABLE_INCOME,3.8267462858951e-07,4.701210519579216e-06,0.008046414676757957,0.0,0.0,0.0,0.0,0.0,0.0,24%
CUST0018715,DECLINED,INSAGFFICIENT_NET_DISPOSABLE_INCOME,3.8267462858951e-07,4.701210519579216e-06,0.008046414676757957,0.0,0.0,0.0,0.0,0.0,0.0,24%
CUST0018741,DECLINED,INSAGFFICIENT_NET_DISPOSABLE_INCOME,3.8267462858951e-07,4.701210519579216e-06,0.008046414676757957,0.0,0.0,0.0,0.0,0.0,0.0,24%
CUST0018814,DECLINED,INSAGFFICIENT_NET_DISPOSABLE_INCOME,3.8267462858951e-07,4.701210519579216e-06,0.008046414676757957,0.0,0.0,0.0,0.0,0.0,0.0,24%
CUST0018844,DECLINED,INSAGFFICIENT_NET_DISPOSABLE_INCOME,3.8267462858951e-07,4.701210519579216e-06,0.008046414676757957,0.0,0.0,0.0,0.0,0.0,0.0,24%
CUST0018846,DECLINED,INSAGFFICIENT_NET_DISPOSABLE_INCOME,6349.161045845124,9416.74151803876,15755.584220753482,0.0,0.0,0.0,0.0,0.0,0.0,24%
CUST0018866,DECLINED,INSAGFFICIENT_NET_DISPOSABLE_INCOME,3.8267462858951e-07,4.701210519579216e-06,0.008046414676757957,0.0,0.0,0.0,0.0,0.0,0.0,24%
CUST0019003,DECLINED,INSAGFFICIENT_NET_DISPOSABLE_INCOME,3.8267462858951e-07,4.701210519579216e-06,0.008046414676757957,0.0,0.0,0.0,0.0,0.0,0.0,24%
CUST0019100,DECLINED,INSAGFFICIENT_NET_DISPOSABLE_INCOME,3.8267462858951e-07,4.701210519579216e-06,0.008046414676757957,0.0,0.0,0.0,0.0,0.0,0.0,24%
CUST0019175,DECLINED,INSAGFFICIENT_NET_DISPOSABLE_INCOME,3902.8171110397566,20106.97126991227,36163.55800138149,0.0,0.0,0.0,0.0,0.0,0.0,24%
CUST0019493,DECLINED,INSAGFFICIENT_NET_DISPOSABLE_INCOME,5383.281454625783,5455.288265527064,12670.802096105555,0.0,0.0,0.0,0.0,0.0,0.0,24%
CUST0019615,DECLINED,INSAGFFICIENT_NET_DISPOSABLE_INCOME,3.8267462858951e-07,4.701210519579216e-06,0.008046414676757957,0.0,0.0,0.0,0.0,0.0,0.0,24%
CUST0019675,DECLINED,INSAGFFICIENT_NET_DISPOSABLE_INCOME,3.8267462858951e-07,4.701210519579216e-06,0.008046414676757957,0.0,0.0,0.0,0.0,0.0,0.0,24%
CUST0019725,DECLINED,INSAGFFICIENT_NET_DISPOSABLE_INCOME,3.8267462858951e-07,4.701210519579216e-06,0.008046414676757957,0.0,0.0,0.0,0.0,0.0,0.0,24%
CUST0019733,DECLINED,INSAGFFICIENT_NET_DISPOSABLE_INCOME,3.8267462858951e-07,4.701210519579216e-06,0.008046414676757957,0.0,0.0,0.0,0.0,0.0,0.0,24%
CUST0019763,DECLINED,INSAGFFICIENT_NET_DISPOSABLE_INCOME,3.8267462858951e-07,4.701210519579216e-06,0.008046414676757957,0.0,0.0,0.0,0.0,0.0,0.0,24%
CUST0019988,DECLINED,INSAGFFICIENT_NET_DISPOSABLE_INCOME,3.8267462858951e-07,4.701210519579216e-06,0.008046414676757957,0.0,0.0,0.0,0.0,0.0,0.0,24%
CUST0020113,DECLINED,INSAGFFICIENT_NET_DISPOSABLE_INCOME,3.8267462858951e-07,4.701210519579216e-06,0.008046414676757957,0.0,0.0,0.0,0.0,0.0,0.0,24%
CUST0020145,DECLINED,INSAGFFICIENT_NET_DISPOSABLE_INCOME,3.8267462858951e-07,4.701210519579216e-06,0.008046414676757957,0.0,0.0,0.0,0.0,0.0,0.0,24%
CUST0020208,DECLINED,INSAGFFICIENT_NET_DISPOSABLE_INCOME,3.8267462858951e-07,4.701210519579216e-06,0.008046414676757957,0.0,0.0,0.0,0.0,0.0,0.0,24%
CUST0020349,DECLINED,INSAGFFICIENT_NET_DISPOSABLE_INCOME,3.8267462858951e-07,4.701210519579216e-06,0.008046414676757957,0.0,0.0,0.0,0.0,0.0,0.0,24%
CUST0020382,DECLINED,INSAGFFICIENT_NET_DISPOSABLE_INCOME,3902.8171110397566,20106.97126991227,36163.55800138149,0.0,0.0,0.0,0.0,0.0,0.0,24%
CUST0020416,DECLINED,INSAGFFICIENT_NET_DISPOSABLE_INCOME,3.8267462858951e-07,4.701210519579216e-06,0.008046414676757957,0.0,0.0,0.0,0.0,0.0,0.0,24%
CUST0020563,DECLINED,INSAGFFICIENT_NET_DISPOSABLE_INCOME,3.8267462858951e-07,4.701210519579216e-06,0.008046414676757957,0.0,0.0,0.0,0.0,0.0,0.0,24%
CUST0020696,DECLINED,INSAGFFICIENT_NET_DISPOSABLE_INCOME,3.8267462858951e-07,4.701210519579216e-06,0.008046414676757957,0.0,0.0,0.0,0.0,0.0,0.0,24%
CUST0020796,DECLINED,INSAGFFICIENT_NET_DISPOSABLE_INCOME,3.8267462858951e-07,4.701210519579216e-06,0.008046414676757957,0.0,0.0,0.0,0.0,0.0,0.0,24%
CUST0020942,DECLINED,INSAGFFICIENT_NET_DISPOSABLE_INCOME,3.8267462858951e-07,4.701210519579216e-06,0.008046414676757957,0.0,0.0,0.0,0.0,0.0,0.0,24%
CUST0020961,DECLINED,INSAGFFICIENT_NET_DISPOSABLE_INCOME,3.8267462858951e-07,4.701210519579216e-06,0.008046414676757957,0.0,0.0,0.0,0.0,0.0,0.0,24%
CUST0020967,DECLINED,INSAGFFICIENT_NET_DISPOSABLE_INCOME,3.8267462858951e-07,4.701210519579216e-06,0.008046414676757957,0.0,0.0,0.0,0.0,0.0,0.0,24%
CUST0021094,DECLINED,INSAGFFICIENT_NET_DISPOSABLE_INCOME,3.8267462858951e-07,4.701210519579216e-06,0.008046414676757957,0.0,0.0,0.0,0.0,0.0,0.0,24%
CUST0021194,DECLINED,INSAGFFICIENT_NET_DISPOSABLE_INCOME,5802.294628920269,5993.305687414861,12283.273364629784,0.0,0.0,0.0,0.0,0.0,0.0,24%
CUST0021195,DECLINED,INSAGFFICIENT_NET_DISPOSABLE_INCOME,3.8267462858951e-07,4.701210519579216e-06,0.008046414676757957,0.0,0.0,0.0,0.0,0.0,0.0,24%
CUST0021209,DECLINED,INSAGFFICIENT_NET_DISPOSABLE_INCOME,3.8267462858951e-07,4.701210519579216e-06,0.008046414676757957,0.0,0.0,0.0,0.0,0.0,0.0,24%
CUST0021334,DECLINED,INSAGFFICIENT_NET_DISPOSABLE_INCOME,3.8267462858951e-07,4.701210519579216e-06,0.008046414676757957,0.0,0.0,0.0,0.0,0.0,0.0,24%
CUST0021378,DECLINED,INSAGFFICIENT_NET_DISPOSABLE_INCOME,3.8267462858951e-07,4.701210519579216e-06,0.008046414676757957,0.0,0.0,0.0,0.0,0.0,0.0,24%
CUST0021473,DECLINED,INSAGFFICIENT_NET_DISPOSABLE_INCOME,6489.173193461747,8289.404574477454,15257.658476970442,0.0,0.0,0.0,0.0,0.0,0.0,24%
CUST0021486,DECLINED,INSAGFFICIENT_NET_DISPOSABLE_INCOME,3.8267462858951e-07,4.701210519579216e-06,0.008046414676757957,0.0,0.0,0.0,0.0,0.0,0.0,24%
CUST0021489,DECLINED,INSAGFFICIENT_NET_DISPOSABLE_INCOME,3.8267462858951e-07,4.701210519579216e-06,0.008046414676757957,0.0,0.0,0.0,0.0,0.0,0.0,24%
CUST0021559,DECLINED,INSAGFFICIENT_NET_DISPOSABLE_INCOME,3.8267462858951e-07,4.701210519579216e-06,0.008046414676757957,0.0,0.0,0.0,0.0,0.0,0.0,24%
CUST0021561,DECLINED,INSAGFFICIENT_NET_DISPOSABLE_INCOME,6001.375229306301,7022.383088046119,13878.022107466726,0.0,0.0,0.0,0.0,0.0,0.0,24%
CUST0021609,DECLINED,INSAGFFICIENT_NET_DISPOSABLE_INCOME,3.8267462858951e-07,4.701210519579216e-06,0.008046414676757957,0.0,0.0,0.0,0.0,0.0,0.0,24%
CUST0021613,DECLINED,INSAGFFICIENT_NET_DISPOSABLE_INCOME,3.8267462858951e-07,4.701210519579216e-06,0.008046414676757957,0.0,0.0,0.0,0.0,0.0,0.0,24%
CUST0021619,DECLINED,INSAGFFICIENT_NET_DISPOSABLE_INCOME,3.8267462858951e-07,4.701210519579216e-06,0.008046414676757957,0.0,0.0,0.0,0.0,0.0,0.0,24%
CUST0021671,DECLINED,INSAGFFICIENT_NET_DISPOSABLE_INCOME,3.8267462858951e-07,4.701210519579216e-06,0.008046414676757957,0.0,0.0,0.0,0.0,0.0,0.0,24%
CUST0021722,DECLINED,INSAGFFICIENT_NET_DISPOSABLE_INCOME,3.8267462858951e-07,4.701210519579216e-06,0.008046414676757957,0.0,0.0,0.0,0.0,0.0,0.0,24%
CUST0021762,DECLINED,INSAGFFICIENT_NET_DISPOSABLE_INCOME,6283.597701855171,6910.385211876833,21791.833427146074,0.0,0.0,0.0,0.0,0.0,0.0,24%
CUST0021786,DECLINED,INSAGFFICIENT_NET_DISPOSABLE_INCOME,3.8267462858951e-07,4.701210519579216e-06,0.008046414676757957,0.0,0.0,0.0,0.0,0.0,0.0,24%
CUST0021850,DECLINED,INSAGFFICIENT_NET_DISPOSABLE_INCOME,3.8267462858951e-07,4.701210519579216e-06,0.008046414676757957,0.0,0.0,0.0,0.0,0.0,0.0,24%
CUST0021860,DECLINED,INSAGFFICIENT_NET_DISPOSABLE_INCOME,6370.581232105924,6920.0682980367355,18102.44989203378,0.0,0.0,0.0,0.0,0.0,0.0,24%
CUST0021868,DECLINED,INSAGFFICIENT_NET_DISPOSABLE_INCOME,3.8267462858951e-07,4.701210519579216e-06,0.008046414676757957,0.0,0.0,0.0,0.0,0.0,0.0,24%
CUST0021939,DECLINED,INSAGFFICIENT_NET_DISPOSABLE_INCOME,6516.981430402084,10958.55698529513,15818.25291075471,0.0,0.0,0.0,0.0,0.0,0.0,24%
CUST0022024,DECLINED,INSAGFFICIENT_NET_DISPOSABLE_INCOME,3.8267462858951e-07,4.701210519579216e-06,0.008046414676757957,0.0,0.0,0.0,0.0,0.0,0.0,24%
CUST0022100,DECLINED,INSAGFFICIENT_NET_DISPOSABLE_INCOME,3.8267462858951e-07,4.701210519579216e-06,0.008046414676757957,0.0,0.0,0.0,0.0,0.0,0.0,24%
CUST0022169,DECLINED,INSAGFFICIENT_NET_DISPOSABLE_INCOME,3.8267462858951e-07,4.701210519579216e-06,0.008046414676757957,0.0,0.0,0.0,0.0,0.0,0.0,24%
CUST0022221,DECLINED,INSAGFFICIENT_NET_DISPOSABLE_INCOME,3.8267462858951e-07,4.701210519579216e-06,0.008046414676757957,0.0,0.0,0.0,0.0,0.0,0.0,24%
CUST0022229,DECLINED,INSAGFFICIENT_NET_DISPOSABLE_INCOME,3902.8171110397566,20106.97126991227,36163.55800138149,0.0,0.0,0.0,0.0,0.0,0.0,24%
CUST0022254,DECLINED,INSAGFFICIENT_NET_DISPOSABLE_INCOME,4721.829721294635,4899.6430257953325,11722.523661373541,0.0,0.0,0.0,0.0,0.0,0.0,24%
CUST0022315,DECLINED,INSAGFFICIENT_NET_DISPOSABLE_INCOME,3.8267462858951e-07,4.701210519579216e-06,0.008046414676757957,0.0,0.0,0.0,0.0,0.0,0.0,24%
CUST0022354,DECLINED,INSAGFFICIENT_NET_DISPOSABLE_INCOME,3.8267462858951e-07,4.701210519579216e-06,0.008046414676757957,0.0,0.0,0.0,0.0,0.0,0.0,24%
CUST0022530,DECLINED,INSAGFFICIENT_NET_DISPOSABLE_INCOME,3902.8171110397566,20106.97126991227,36163.55800138149,0.0,0.0,0.0,0.0,0.0,0.0,24%
CUST0022666,DECLINED,INSAGFFICIENT_NET_DISPOSABLE_INCOME,3.8267462858951e-07,4.701210519579216e-06,0.008046414676757957,0.0,0.0,0.0,0.0,0.0,0.0,24%
CUST0022836,DECLINED,INSAGFFICIENT_NET_DISPOSABLE_INCOME,3.8267462858951e-07,4.701210519579216e-06,0.008046414676757957,0.0,0.0,0.0,0.0,0.0,0.0,24%
CUST0022909,DECLINED,INSAGFFICIENT_NET_DISPOSABLE_INCOME,3.8267462858951e-07,4.701210519579216e-06,0.008046414676757957,0.0,0.0,0.0,0.0,0.0,0.0,24%
CUST0022991,DECLINED,INSAGFFICIENT_NET_DISPOSABLE_INCOME,3.8267462858951e-07,4.701210519579216e-06,0.008046414676757957,0.0,0.0,0.0,0.0,0.0,0.0,24%
CUST0023005,DECLINED,INSAGFFICIENT_NET_DISPOSABLE_INCOME,3.8267462858951e-07,4.701210519579216e-06,0.008046414676757957,0.0,0.0,0.0,0.0,0.0,0.0,24%
CUST0023075,DECLINED,INSAGFFICIENT_NET_DISPOSABLE_INCOME,3.8267462858951e-07,4.701210519579216e-06,0.008046414676757957,0.0,0.0,0.0,0.0,0.0,0.0,24%
CUST0023152,DECLINED,INSAGFFICIENT_NET_DISPOSABLE_INCOME,3.8267462858951e-07,4.701210519579216e-06,0.008046414676757957,0.0,0.0,0.0,0.0,0.0,0.0,24%
CUST0023171,DECLINED,INSAGFFICIENT_NET_DISPOSABLE_INCOME,3.8267462858951e-07,4.701210519579216e-06,0.008046414676757957,0.0,0.0,0.0,0.0,0.0,0.0,24%
CUST0023219,DECLINED,INSAGFFICIENT_NET_DISPOSABLE_INCOME,3.8267462858951e-07,4.701210519579216e-06,0.008046414676757957,0.0,0.0,0.0,0.0,0.0,0.0,24%
CUST0023262,DECLINED,INSAGFFICIENT_NET_DISPOSABLE_INCOME,3.8267462858951e-07,4.701210519579216e-06,0.008046414676757957,0.0,0.0,0.0,0.0,0.0,0.0,24%
CUST0023440,DECLINED,INSAGFFICIENT_NET_DISPOSABLE_INCOME,5731.0619234707765,5898.473657643663,11715.159182487965,0.0,0.0,0.0,0.0,0.0,0.0,24%
CUST0023455,DECLINED,INSAGFFICIENT_NET_DISPOSABLE_INCOME,3.8267462858951e-07,4.701210519579216e-06,0.008046414676757957,0.0,0.0,0.0,0.0,0.0,0.0,24%
CUST0023515,DECLINED,INSAGFFICIENT_NET_DISPOSABLE_INCOME,3.8267462858951e-07,4.701210519579216e-06,0.008046414676757957,0.0,0.0,0.0,0.0,0.0,0.0,24%
CUST0023517,DECLINED,INSAGFFICIENT_NET_DISPOSABLE_INCOME,4708.575965820539,4980.882940623269,11603.145217717332,0.0,0.0,0.0,0.0,0.0,0.0,24%
CUST0023522,DECLINED,INSAGFFICIENT_NET_DISPOSABLE_INCOME,3.8267462858951e-07,4.701210519579216e-06,0.008046414676757957,0.0,0.0,0.0,0.0,0.0,0.0,24%
CUST0023559,DECLINED,INSAGFFICIENT_NET_DISPOSABLE_INCOME,3.8267462858951e-07,4.701210519579216e-06,0.008046414676757957,0.0,0.0,0.0,0.0,0.0,0.0,24%
CUST0023577,DECLINED,INSAGFFICIENT_NET_DISPOSABLE_INCOME,3.8267462858951e-07,4.701210519579216e-06,0.008046414676757957,0.0,0.0,0.0,0.0,0.0,0.0,24%
CUST0023603,DECLINED,INSAGFFICIENT_NET_DISPOSABLE_INCOME,3.8267462858951e-07,4.701210519579216e-06,0.008046414676757957,0.0,0.0,0.0,0.0,0.0,0.0,24%
CUST0023648,DECLINED,INSAGFFICIENT_NET_DISPOSABLE_INCOME,3.8267462858951e-07,4.701210519579216e-06,0.008046414676757957,0.0,0.0,0.0,0.0,0.0,0.0,24%
CUST0023768,DECLINED,INSAGFFICIENT_NET_DISPOSABLE_INCOME,3.8267462858951e-07,4.701210519579216e-06,0.008046414676757957,0.0,0.0,0.0,0.0,0.0,0.0,24%
CUST0023775,DECLINED,INSAGFFICIENT_NET_DISPOSABLE_INCOME,3.8267462858951e-07,4.701210519579216e-06,0.008046414676757957,0.0,0.0,0.0,0.0,0.0,0.0,24%
CUST0023801,DECLINED,INSAGFFICIENT_NET_DISPOSABLE_INCOME,3.8267462858951e-07,4.701210519579216e-06,0.008046414676757957,0.0,0.0,0.0,0.0,0.0,0.0,24%
CUST0023813,DECLINED,INSAGFFICIENT_NET_DISPOSABLE_INCOME,3.8267462858951e-07,4.701210519579216e-06,0.008046414676757957,0.0,0.0,0.0,0.0,0.0,0.0,24%
CUST0023843,DECLINED,INSAGFFICIENT_NET_DISPOSABLE_INCOME,6413.826074070554,6809.074489488291,18156.63911402742,0.0,0.0,0.0,0.0,0.0,0.0,24%
CUST0023953,DECLINED,INSAGFFICIENT_NET_DISPOSABLE_INCOME,3902.8171110397566,20106.97126991227,36163.55800138149,0.0,0.0,0.0,0.0,0.0,0.0,24%
CUST0024078,DECLINED,INSAGFFICIENT_NET_DISPOSABLE_INCOME,3.8267462858951e-07,4.701210519579216e-06,0.008046414676757957,0.0,0.0,0.0,0.0,0.0,0.0,24%
CUST0024082,DECLINED,INSAGFFICIENT_NET_DISPOSABLE_INCOME,3.8267462858951e-07,4.701210519579216e-06,0.008046414676757957,0.0,0.0,0.0,0.0,0.0,0.0,24%
CUST0024111,DECLINED,INSAGFFICIENT_NET_DISPOSABLE_INCOME,5563.948005930677,6034.106730457365,18890.634435227323,0.0,0.0,0.0,0.0,0.0,0.0,24%
CUST0024161,DECLINED,INSAGFFICIENT_NET_DISPOSABLE_INCOME,3.8267462858951e-07,4.701210519579216e-06,0.008046414676757957,0.0,0.0,0.0,0.0,0.0,0.0,24%
CUST0024302,DECLINED,INSAGFFICIENT_NET_DISPOSABLE_INCOME,3.8267462858951e-07,4.701210519579216e-06,0.008046414676757957,0.0,0.0,0.0,0.0,0.0,0.0,24%
CUST0024415,DECLINED,INSAGFFICIENT_NET_DISPOSABLE_INCOME,3.8267462858951e-07,4.701210519579216e-06,0.008046414676757957,0.0,0.0,0.0,0.0,0.0,0.0,24%
CUST0024502,DECLINED,INSAGFFICIENT_NET_DISPOSABLE_INCOME,3.8267462858951e-07,4.701210519579216e-06,0.008046414676757957,0.0,0.0,0.0,0.0,0.0,0.0,24%
CUST0024505,DECLINED,INSAGFFICIENT_NET_DISPOSABLE_INCOME,3.8267462858951e-07,4.701210519579216e-06,0.008046414676757957,0.0,0.0,0.0,0.0,0.0,0.0,24%
CUST0024529,DECLINED,INSAGFFICIENT_NET_DISPOSABLE_INCOME,3.8267462858951e-07,4.701210519579216e-06,0.008046414676757957,0.0,0.0,0.0,0.0,0.0,0.0,24%
CUST0024550,DECLINED,INSAGFFICIENT_NET_DISPOSABLE_INCOME,6496.151032956467,8573.462298845674,15257.658476970442,0.0,0.0,0.0,0.0,0.0,0.0,24%
CUST0024705,DECLINED,INSAGFFICIENT_NET_DISPOSABLE_INCOME,3.8267462858951e-07,4.701210519579216e-06,0.008046414676757957,0.0,0.0,0.0,0.0,0.0,0.0,24%
CUST0024761,DECLINED,INSAGFFICIENT_NET_DISPOSABLE_INCOME,3.8267462858951e-07,4.701210519579216e-06,0.008046414676757957,0.0,0.0,0.0,0.0,0.0,0.0,24%
CUST0024863,DECLINED,INSAGFFICIENT_NET_DISPOSABLE_INCOME,3.8267462858951e-07,4.701210519579216e-06,0.008046414676757957,0.0,0.0,0.0,0.0,0.0,0.0,24%
CUST0024914,DECLINED,INSAGFFICIENT_NET_DISPOSABLE_INCOME,3.8267462858951e-07,4.701210519579216e-06,0.008046414676757957,0.0,0.0,0.0,0.0,0.0,0.0,24%
CUST0024925,DECLINED,INSAGFFICIENT_NET_DISPOSABLE_INCOME,3.8267462858951e-07,4.701210519579216e-06,0.008046414676757957,0.0,0.0,0.0,0.0,0.0,0.0,24%
CUST0024961,DECLINED,INSAGFFICIENT_NET_DISPOSABLE_INCOME,3.8267462858951e-07,4.701210519579216e-06,0.008046414676757957,0.0,0.0,0.0,0.0,0.0,0.0,24%
CUST0024974,DECLINED,INSAGFFICIENT_NET_DISPOSABLE_INCOME,3.8267462858951e-07,4.701210519579216e-06,0.008046414676757957,0.0,0.0,0.0,0.0,0.0,0.0,24%
CUST0025036,DECLINED,INSAGFFICIENT_NET_DISPOSABLE_INCOME,3.8267462858951e-07,4.701210519579216e-06,0.008046414676757957,0.0,0.0,0.0,0.0,0.0,0.0,24%
CUST0025084,DECLINED,INSAGFFICIENT_NET_DISPOSABLE_INCOME,3.8267462858951e-07,4.701210519579216e-06,0.008046414676757957,0.0,0.0,0.0,0.0,0.0,0.0,24%
CUST0025124,DECLINED,INSAGFFICIENT_NET_DISPOSABLE_INCOME,3.8267462858951e-07,4.701210519579216e-06,0.008046414676757957,0.0,0.0,0.0,0.0,0.0,0.0,24%
CUST0025143,DECLINED,INSAGFFICIENT_NET_DISPOSABLE_INCOME,3.8267462858951e-07,4.701210519579216e-06,0.008046414676757957,0.0,0.0,0.0,0.0,0.0,0.0,24%
CUST0025173,DECLINED,INSAGFFICIENT_NET_DISPOSABLE_INCOME,3.8267462858951e-07,4.701210519579216e-06,0.008046414676757957,0.0,0.0,0.0,0.0,0.0,0.0,24%
CUST0025185,DECLINED,INSAGFFICIENT_NET_DISPOSABLE_INCOME,3.8267462858951e-07,4.701210519579216e-06,0.008046414676757957,0.0,0.0,0.0,0.0,0.0,0.0,24%
CUST0025330,DECLINED,INSAGFFICIENT_NET_DISPOSABLE_INCOME,3.8267462858951e-07,4.701210519579216e-06,0.008046414676757957,0.0,0.0,0.0,0.0,0.0,0.0,24%
CUST0025386,DECLINED,INSAGFFICIENT_NET_DISPOSABLE_INCOME,3.8267462858951e-07,4.701210519579216e-06,0.008046414676757957,0.0,0.0,0.0,0.0,0.0,0.0,24%
CUST0025400,DECLINED,INSAGFFICIENT_NET_DISPOSABLE_INCOME,3.8267462858951e-07,4.701210519579216e-06,0.008046414676757957,0.0,0.0,0.0,0.0,0.0,0.0,24%
CUST0025411,DECLINED,INSAGFFICIENT_NET_DISPOSABLE_INCOME,3.8267462858951e-07,4.701210519579216e-06,0.008046414676757957,0.0,0.0,0.0,0.0,0.0,0.0,24%
CUST0025430,DECLINED,INSAGFFICIENT_NET_DISPOSABLE_INCOME,3.8267462858951e-07,4.701210519579216e-06,0.008046414676757957,0.0,0.0,0.0,0.0,0.0,0.0,24%
CUST0025495,DECLINED,INSAGFFICIENT_NET_DISPOSABLE_INCOME,3902.8171110397566,20106.97126991227,36163.55800138149,0.0,0.0,0.0,0.0,0.0,0.0,24%
CUST0025536,DECLINED,INSAGFFICIENT_NET_DISPOSABLE_INCOME,3.8267462858951e-07,4.701210519579216e-06,0.008046414676757957,0.0,0.0,0.0,0.0,0.0,0.0,24%
CUST0025552,DECLINED,INSAGFFICIENT_NET_DISPOSABLE_INCOME,3.8267462858951e-07,4.701210519579216e-06,0.008046414676757957,0.0,0.0,0.0,0.0,0.0,0.0,24%
CUST0025559,DECLINED,INSAGFFICIENT_NET_DISPOSABLE_INCOME,3.8267462858951e-07,4.701210519579216e-06,0.008046414676757957,0.0,0.0,0.0,0.0,0.0,0.0,24%
CUST0025596,DECLINED,INSAGFFICIENT_NET_DISPOSABLE_INCOME,3.8267462858951e-07,4.701210519579216e-06,0.008046414676757957,0.0,0.0,0.0,0.0,0.0,0.0,24%
CUST0025699,DECLINED,INSAGFFICIENT_NET_DISPOSABLE_INCOME,3.8267462858951e-07,4.701210519579216e-06,0.008046414676757957,0.0,0.0,0.0,0.0,0.0,0.0,24%
CUST0025746,DECLINED,INSAGFFICIENT_NET_DISPOSABLE_INCOME,3.8267462858951e-07,4.701210519579216e-06,0.008046414676757957,0.0,0.0,0.0,0.0,0.0,0.0,24%
CUST0025753,DECLINED,INSAGFFICIENT_NET_DISPOSABLE_INCOME,3.8267462858951e-07,4.701210519579216e-06,0.008046414676757957,0.0,0.0,0.0,0.0,0.0,0.0,24%
CUST0025806,DECLINED,INSAGFFICIENT_NET_DISPOSABLE_INCOME,3.8267462858951e-07,4.701210519579216e-06,0.008046414676757957,0.0,0.0,0.0,0.0,0.0,0.0,24%
CUST0025856,DECLINED,INSAGFFICIENT_NET_DISPOSABLE_INCOME,3.8267462858951e-07,4.701210519579216e-06,0.008046414676757957,0.0,0.0,0.0,0.0,0.0,0.0,24%
CUST0025886,DECLINED,INSAGFFICIENT_NET_DISPOSABLE_INCOME,3.8267462858951e-07,4.701210519579216e-06,0.008046414676757957,0.0,0.0,0.0,0.0,0.0,0.0,24%
CUST0025936,DECLINED,INSAGFFICIENT_NET_DISPOSABLE_INCOME,3.8267462858951e-07,4.701210519579216e-06,0.008046414676757957,0.0,0.0,0.0,0.0,0.0,0.0,24%
CUST0025942,DECLINED,INSAGFFICIENT_NET_DISPOSABLE_INCOME,3.8267462858951e-07,4.701210519579216e-06,0.008046414676757957,0.0,0.0,0.0,0.0,0.0,0.0,24%
CUST0025944,DECLINED,INSAGFFICIENT_NET_DISPOSABLE_INCOME,3.8267462858951e-07,4.701210519579216e-06,0.008046414676757957,0.0,0.0,0.0,0.0,0.0,0.0,24%
CUST0025980,DECLINED,INSAGFFICIENT_NET_DISPOSABLE_INCOME,3.8267462858951e-07,4.701210519579216e-06,0.008046414676757957,0.0,0.0,0.0,0.0,0.0,0.0,24%
CUST0026030,DECLINED,INSAGFFICIENT_NET_DISPOSABLE_INCOME,3.8267462858951e-07,4.701210519579216e-06,0.008046414676757957,0.0,0.0,0.0,0.0,0.0,0.0,24%
CUST0026073,DECLINED,INSAGFFICIENT_NET_DISPOSABLE_INCOME,3.8267462858951e-07,4.701210519579216e-06,0.008046414676757957,0.0,0.0,0.0,0.0,0.0,0.0,24%
CUST0026158,DECLINED,INSAGFFICIENT_NET_DISPOSABLE_INCOME,3.8267462858951e-07,4.701210519579216e-06,0.008046414676757957,0.0,0.0,0.0,0.0,0.0,0.0,24%
CUST0026220,DECLINED,INSAGFFICIENT_NET_DISPOSABLE_INCOME,3.8267462858951e-07,4.701210519579216e-06,0.008046414676757957,0.0,0.0,0.0,0.0,0.0,0.0,24%
CUST0026228,DECLINED,INSAGFFICIENT_NET_DISPOSABLE_INCOME,3.8267462858951e-07,4.701210519579216e-06,0.008046414676757957,0.0,0.0,0.0,0.0,0.0,0.0,24%
CUST0026252,DECLINED,INSAGFFICIENT_NET_DISPOSABLE_INCOME,3.8267462858951e-07,4.701210519579216e-06,0.008046414676757957,0.0,0.0,0.0,0.0,0.0,0.0,24%
CUST0026296,DECLINED,INSAGFFICIENT_NET_DISPOSABLE_INCOME,3.8267462858951e-07,4.701210519579216e-06,0.008046414676757957,0.0,0.0,0.0,0.0,0.0,0.0,24%
CUST0026332,DECLINED,INSAGFFICIENT_NET_DISPOSABLE_INCOME,3.8267462858951e-07,4.701210519579216e-06,0.008046414676757957,0.0,0.0,0.0,0.0,0.0,0.0,24%
CUST0026395,DECLINED,INSAGFFICIENT_NET_DISPOSABLE_INCOME,3.8267462858951e-07,4.701210519579216e-06,0.008046414676757957,0.0,0.0,0.0,0.0,0.0,0.0,24%
CUST0026418,DECLINED,INSAGFFICIENT_NET_DISPOSABLE_INCOME,3.8267462858951e-07,4.701210519579216e-06,0.008046414676757957,0.0,0.0,0.0,0.0,0.0,0.0,24%
CUST0026471,DECLINED,INSAGFFICIENT_NET_DISPOSABLE_INCOME,4750.1320737065635,5105.312692723603,18404.367489387412,0.0,0.0,0.0,0.0,0.0,0.0,24%
